,percentile,age,survival_rate,death_rate
716,25-30%,86,0.33428332774498826,0.03444461837751861
717,25-30%,87,0.29983870936746965,0.03457779902238867
718,25-30%,88,0.265260910345081,0.03421141292153165
719,25-30%,89,0.23104949742354933,0.033283451745363596
720,25-30%,90,0.19776604567818573,0.031760727973602965
721,25-30%,91,0.16600531770458277,0.029649560422626814
722,25-30%,92,0.13635575728195595,0.027003689123464764
723,25-30%,93,0.10935206815849119,0.023933947660470703
724,25-30%,94,0.08541812049802049,0.020601426479120777
725,25-30%,95,0.06481669401889971,0.017182295099318692
726,25-30%,96,0.04763439891958102,0.013848856446930652
727,25-30%,97,0.033785542472650365,0.010753251369468624
728,25-30%,98,0.02303229110318174,0.00801388878390138
729,25-30%,99,0.015018402319280361,0.005508821990539488
730,25-30%,100,0.009509580328740873,0.0035586251666960755
731,25-30%,101,0.005950955162044798,0.00231781810955546
732,25-30%,102,0.003633137052489338,0.001502561039490449
733,25-30%,103,0.0021305760129988888,0.0009356319523165953
734,25-30%,104,0.0011949440606822935,0.0011949440606822935
735,30-35%,0,1.0,0.0030490492295690563
736,30-35%,1,0.9969509507704309,0.0005335385815551374
737,30-35%,2,0.9964174121888758,0.00020623082936188641
738,30-35%,3,0.9962111813595139,0.0001527479349174854
739,30-35%,4,0.9960584334245964,0.00011894197129158623
740,30-35%,5,0.9959394914533048,0.00010033517367602496
741,30-35%,6,0.9958391562796288,9.26117079010913e-05
742,30-35%,7,0.9957465445717277,8.050526338021502e-05
743,30-35%,8,0.9956660393083475,7.21135322175881e-05
744,30-35%,9,0.9955939257761299,6.79090482000877e-05
745,30-35%,10,0.9955260167279298,6.79044161522313e-05
746,30-35%,11,0.9954581123117776,6.927145105273258e-05
747,30-35%,12,0.9953888408607249,7.428902803308102e-05
748,30-35%,13,0.9953145518326918,8.982727266471091e-05
749,30-35%,14,0.9952247245600271,0.00011418253813111345
750,30-35%,15,0.995110542021896,0.00014659646010073413
751,30-35%,16,0.9949639455617952,0.00018820585080492336
752,30-35%,17,0.9947757397109903,0.00025400326938807005
753,30-35%,18,0.9945217364416022,0.0003359934846055568
754,30-35%,19,0.9941857429569967,0.0004143677511583288
755,30-35%,20,0.9937713752058384,0.00046565417642341345
756,30-35%,21,0.993305721029415,0.00048587236139208123
757,30-35%,22,0.9928198486680229,0.0005072516017942119
758,30-35%,23,0.9923125970662287,0.0005299937483128625
759,30-35%,24,0.9917826033179158,0.0005543290165720416
760,30-35%,25,0.9912282743013437,0.0005805202582297442
761,30-35%,26,0.990647754043114,0.0006088681919305117
762,30-35%,27,0.9900388858511835,0.0006397178014144744
763,30-35%,28,0.989399168049769,0.0006734658340848965
764,30-35%,29,0.9887257022156841,0.0007105674657772454
765,30-35%,30,0.9880151347499069,0.0007515486116039805
766,30-35%,31,0.9872635861383029,0.0007970214016198574
767,30-35%,32,0.986466564736683,0.0008477014038330566
768,30-35%,33,0.98561886333285,0.0009044287809458762
769,30-35%,34,0.9847144345519041,0.0009681943779936697
770,30-35%,35,0.9837462401739104,0.0010401719930380748
771,30-35%,36,0.9827060681808724,0.0011217317221520196
772,30-35%,37,0.9815843364587203,0.0012141804051859495
773,30-35%,38,0.9803701560535344,0.0013188100998645647
774,30-35%,39,0.9790513459536698,0.0014370729382094938
775,30-35%,40,0.9776142730154603,0.00157059730075082
776,30-35%,41,0.9760436757147095,0.0017212009568764453
777,30-35%,42,0.9743224747578331,0.0018909033757430471
778,30-35%,43,0.97243157138209,0.002081936430335274
779,30-35%,44,0.9703496349517547,0.0022967381173253365
780,30-35%,45,0.9680528968344294,0.0025377417384937484
781,30-35%,46,0.9655151550959357,0.0028073195925474304
782,30-35%,47,0.9627078355033882,0.0031078453706935294
783,30-35%,48,0.9595999901326947,0.003441623453128484
784,30-35%,49,0.9561583666795662,0.003810795444925019
785,30-35%,50,0.9523475712346412,0.00421722551826309
786,30-35%,51,0.9481303457163781,0.004662363858421781
787,30-35%,52,0.9434679818579563,0.00514708665141661
788,30-35%,53,0.9383208952065397,0.005671477980158213
789,30-35%,54,0.9326494172263815,0.006234624496143093
790,30-35%,55,0.9264147927302384,0.006834438884338989
791,30-35%,56,0.9195803538458994,0.007467463073120517
792,30-35%,57,0.9121128907727789,0.008128689658133514
793,30-35%,58,0.9039842011146454,0.008811419876588289
794,30-35%,59,0.8951727812380571,0.009507177668256372
795,30-35%,60,0.8856656035698007,0.010205899267263785
796,30-35%,61,0.875459704302537,0.010900760893361783
797,30-35%,62,0.8645589434091752,0.01158982724875468
798,30-35%,63,0.8529691161604205,0.012272372760181227
799,30-35%,64,0.8406967434002393,0.012948732851311151
800,30-35%,65,0.8277480105489281,0.013620314905034125
801,30-35%,66,0.814127695643894,0.014289586991663938
802,30-35%,67,0.79983810865223,0.014960050378780787
803,30-35%,68,0.7848780582734493,0.01563625143804981
804,30-35%,69,0.7692418068353994,0.01632529184562459
805,30-35%,70,0.7529165149897749,0.017037366501364115
806,30-35%,71,0.7358791484884107,0.01778419715399726
807,30-35%,72,0.7180949513344135,0.01857893981276182
808,30-35%,73,0.6995160115216517,0.01943621839047771
809,30-35%,74,0.680079793131174,0.02037217567872407
810,30-35%,75,0.6597076174524499,0.021404517988006355
811,30-35%,76,0.6383030994644435,0.022552220422459524
812,30-35%,77,0.615750879041984,0.02382248636964701
813,30-35%,78,0.591928392672337,0.025202098849532284
814,30-35%,79,0.5667262938228047,0.026670035354304122
815,30-35%,80,0.5400562584685006,0.028196845109885404
816,30-35%,81,0.5118594133586152,0.02974291236291776
817,30-35%,82,0.4821165009956974,0.03125701258097324
818,30-35%,83,0.4508594884147242,0.03267549322504726
819,30-35%,84,0.4181839951896769,0.03392252667472151
820,30-35%,85,0.3842614685149554,0.03491286830716661
821,30-35%,86,0.3493486002077888,0.03555629115248826
822,30-35%,87,0.31379230905530053,0.03576216632070728
823,30-35%,88,0.27803014273459326,0.035447636420438466
824,30-35%,89,0.2425825063141548,0.03454800944001299
825,30-35%,90,0.2080344968741418,0.03302826869156514
826,30-35%,91,0.17500622818257666,0.030893995888577136
827,30-35%,92,0.14411223229399953,0.028199444594835532
828,30-35%,93,0.115912787699164,0.025057484765035484
829,30-35%,94,0.09085530293412851,0.02163283140014846
830,30-35%,95,0.06922247153398005,0.018106205517374213
831,30-35%,96,0.051116266016605835,0.014655032220177888
832,30-35%,97,0.03646123379642795,0.011436842332723511
833,30-35%,98,0.025024391463704436,0.008575411621410758
834,30-35%,99,0.016448979842293678,0.005973529714514453
835,30-35%,100,0.010475450127779225,0.00388106255893952
836,30-35%,101,0.0065943875688397055,0.002542870227654353
837,30-35%,102,0.004051517341185353,0.001658918689292699
838,30-35%,103,0.0023925986518926537,0.0010402432836004046
839,30-35%,104,0.001352355368292249,0.001352355368292249
840,35-40%,0,1.0,0.002988674009670622
841,35-40%,1,0.9970113259903294,0.0005230054810241302
842,35-40%,2,0.9964883205093052,0.00020216157079011587
843,35-40%,3,0.9962861589385151,0.00014973459174327797
844,35-40%,4,0.9961364243467719,0.00011659589115087243
845,35-40%,5,0.996019828455621,9.835633735200133e-05
846,35-40%,6,0.995921472118269,9.078537689577448e-05
847,35-40%,7,0.9958306867413732,7.891782047753093e-05
848,35-40%,8,0.9957517689208957,7.069167483264582e-05
849,35-40%,9,0.995681077246063,6.657018580646934e-05
850,35-40%,10,0.9956145070602566,6.656573499408402e-05
851,35-40%,11,0.9955479413252625,6.79059116197589e-05
852,35-40%,12,0.9954800354136427,7.282467808755744e-05
853,35-40%,13,0.9954072107355552,8.805677038314919e-05
854,35-40%,14,0.995319153965172,0.00011193219178884384
855,35-40%,15,0.9952072217733832,0.00014370761622850559
856,35-40%,16,0.9950635141571547,0.00018449758656691184
857,35-40%,17,0.9948790165705877,0.00024899951592616265
858,35-40%,18,0.9946300170546616,0.00032937622546447276
859,35-40%,19,0.9943006408291971,0.0004062096601010756
860,35-40%,20,0.993894431169096,0.0004565453572945577
861,35-40%,21,0.9934378858118015,0.00047375238564539845
862,35-40%,22,0.9929641334261561,0.0004919032040138216
863,35-40%,23,0.9924722302221423,0.0005111878802153136
864,35-40%,24,0.991961042341927,0.0005318215245794233
865,35-40%,25,0.9914292208173475,0.0005540480760504174
866,35-40%,26,0.9908751727412971,0.0005781450005221123
867,35-40%,27,0.990297027740775,0.0006044290948933329
868,35-40%,28,0.9896925986458817,0.0006332632932918303
869,35-40%,29,0.9890593353525898,0.000665062398986449
870,35-40%,30,0.9883942729536034,0.0007003046216595976
871,35-40%,31,0.9876939683319438,0.0007395461405588222
872,35-40%,32,0.986954422191385,0.000783437142499066
873,35-40%,33,0.9861709850488859,0.0008327416021919332
874,35-40%,34,0.985338243446694,0.0008883617762724949
875,35-40%,35,0.9844498816704215,0.000951368637230221
876,35-40%,36,0.9834985130331912,0.0010230141616064392
877,35-40%,37,0.9824754988715848,0.0011044825916857182
878,35-40%,38,0.9813710162798991,0.001196940338111796
879,35-40%,39,0.9801740759417873,0.0013017054921602433
880,35-40%,40,0.978872370449627,0.0014202642763020412
881,35-40%,41,0.977452106173325,0.0015542850323481128
882,35-40%,42,0.9758978211409769,0.0017056319677205556
883,35-40%,43,0.9741921891732563,0.0018763780210561132
884,35-40%,44,0.9723158111522002,0.0020688039139830083
885,35-40%,45,0.9702470072382172,0.0022852256744583244
886,35-40%,46,0.9679617815637589,0.0025279524090919825
887,35-40%,47,0.9654338291546669,0.0027993433159956282
888,35-40%,48,0.9626344858386713,0.003101752009574188
889,35-40%,49,0.9595327338290971,0.0034374505632275287
890,35-40%,50,0.9560952832658696,0.0038085338951899805
891,35-40%,51,0.9522867493706796,0.004216803044409967
892,35-40%,52,0.9480699463262696,0.004663621367186788
893,35-40%,53,0.9434063249590828,0.005149651452210802
894,35-40%,54,0.938256673506872,0.005674640162712907
895,35-40%,55,0.9325820333441591,0.006237279156695141
896,35-40%,56,0.926344754187464,0.006834999821714427
897,35-40%,57,0.9195097543657496,0.007463775529012451
898,35-40%,58,0.9120459788367371,0.00811794990389303
899,35-40%,59,0.9039280289328441,0.008790110253682815
900,35-40%,60,0.8951379186791613,0.009471216402771598
901,35-40%,61,0.8856667022763897,0.010155156369478724
902,35-40%,62,0.8755115459069109,0.010840369040984843
903,35-40%,63,0.8646711768659261,0.011526391901221511
904,35-40%,64,0.8531447849647046,0.012213737655497825
905,35-40%,65,0.8409310473092068,0.012903925259454274
906,35-40%,66,0.8280271220497525,0.013599492319394613
907,35-40%,67,0.8144276297303579,0.014303993719567365
908,35-40%,68,0.8001236360107905,0.015022030996613922
909,35-40%,69,0.7851016050141766,0.015760484359240934
910,35-40%,70,0.7693411206549357,0.016528998937979433
911,35-40%,71,0.7528121217169562,0.017338781359250155
912,35-40%,72,0.7354733403577061,0.018202556694075223
913,35-40%,73,0.7172707836636308,0.019134622538444224
914,35-40%,74,0.6981361611251866,0.02015091090422627
915,35-40%,75,0.6779852502209603,0.021269033548594884
916,35-40%,76,0.6567162166723655,0.02250798152734179
917,35-40%,77,0.6342082351450237,0.023875222995891954
918,35-40%,78,0.6103330121491317,0.02535781856385544
919,35-40%,79,0.5849751935852763,0.026934516106448703
920,35-40%,80,0.5580406774788276,0.028574985784813878
921,35-40%,81,0.5294656916940137,0.030237973133554308
922,35-40%,82,0.4992277185604594,0.0318697744488185
923,35-40%,83,0.4673579441116409,0.03340339767859607
924,35-40%,84,0.4339545464330448,0.03475890284998262
925,35-40%,85,0.3991956435830622,0.035846996288915134
926,35-40%,86,0.36334864729414706,0.0365742196366049
927,35-40%,87,0.32677442765754217,0.03684692491974911
928,35-40%,88,0.28992750273779305,0.036579615006019806
929,35-40%,89,0.25334788773177325,0.035705583527047946
930,35-40%,90,0.2176423042047253,0.034188625226511116
931,35-40%,91,0.18345367897821419,0.032034083733302215
932,35-40%,92,0.15141959524491197,0.029296963864555894
933,35-40%,93,0.12212263138035608,0.026091978321431425
934,35-40%,94,0.09603065305892465,0.022586806394870512
935,35-40%,95,0.07344384666405414,0.01896584648603645
936,35-40%,96,0.05447800017801769,0.015410673722375368
937,35-40%,97,0.03906732645564232,0.012083245651706702
938,35-40%,98,0.02698408080393562,0.009111854671596933
939,35-40%,99,0.017872226132338687,0.006425808311851921
940,35-40%,100,0.011446417820486766,0.004198600947149354
941,35-40%,101,0.007247816873337412,0.002767030815770748
942,35-40%,102,0.004480786057566664,0.0018164299801148708
943,35-40%,103,0.002664356077451793,0.0011468705148354604
944,35-40%,104,0.0015174855626163325,0.0015174855626163325
945,40-45%,0,1.0,0.0029589362064048608
946,40-45%,1,0.9970410637935951,0.0005178169339751237
947,40-45%,2,0.99652324685962,0.00020015704469611428
948,40-45%,3,0.9963230898149239,0.0001482502028774535
949,40-45%,4,0.9961748396120464,0.00011544019434384101
950,40-45%,5,0.9960593994177026,9.738154417016087e-05
951,40-45%,6,0.9959620178735324,8.98857065622094e-05
952,40-45%,7,0.9958721321669702,7.813582683924292e-05
953,40-45%,8,0.995793996340131,6.999124894913056e-05
954,40-45%,9,0.9957240050911819,6.591064294259041e-05
955,40-45%,10,0.9956580944482393,6.590628007430155e-05
956,40-45%,11,0.995592188168165,6.723322453816571e-05
957,40-45%,12,0.9955249549436268,7.210331383977753e-05
958,40-45%,13,0.995452851629787,8.718458823731012e-05
959,40-45%,14,0.9953656670415497,0.00011082362661973821
960,40-45%,15,0.99525484341493,0.00014228450968323259
961,40-45%,16,0.9951125589052467,0.00018267080795342228
962,40-45%,17,0.9949298880972933,0.0002465345348456882
963,40-45%,18,0.9946833535624476,0.00032611636414148215
964,40-45%,19,0.9943572371983062,0.00040219069815605746
965,40-45%,20,0.9939550465001501,0.0004523462586312199
966,40-45%,21,0.9935027002415189,0.0004668168847803411
967,40-45%,22,0.9930358833567385,0.00048205922588495653
968,40-45%,23,0.9925538241308536,0.0004982557060372317
969,40-45%,24,0.9920555684248163,0.0005156106399111238
970,40-45%,25,0.9915399577849052,0.0005343536081989786
971,40-45%,26,0.9910056041767062,0.0005547437063533334
972,40-45%,27,0.9904508604703529,0.0005770748453198804
973,40-45%,28,0.989873785625033,0.0006016819154943676
974,40-45%,29,0.9892721037095387,0.0006289452727933353
975,40-45%,30,0.9886431584367453,0.0006593017250691169
976,40-45%,31,0.9879838567116762,0.0006932584684399279
977,40-45%,32,0.9872905982432363,0.0007314079959858111
978,40-45%,33,0.9865591902472505,0.000774446532389228
979,40-45%,34,0.9857847437148612,0.0008231969301606412
980,40-45%,35,0.9849615467847006,0.0008786372102725926
981,40-45%,36,0.984082909574428,0.0009419116156548224
982,40-45%,37,0.9831409979587732,0.0010140919315794195
983,40-45%,38,0.9821269060271938,0.0010962284745950068
984,40-45%,39,0.9810306775525988,0.00118951410113588
985,40-45%,40,0.9798411634514629,0.0012953004197886475
986,40-45%,41,0.9785458630316742,0.0014151119832219727
987,40-45%,42,0.9771307510484523,0.0015506606820466784
988,40-45%,43,0.9755800903664056,0.0017038598222234302
989,40-45%,44,0.9738762305441822,0.0018768269960343087
990,40-45%,45,0.9719994035481478,0.002071742934141807
991,40-45%,46,0.969927660614006,0.0022908207639459333
992,40-45%,47,0.9676368398500601,0.0025363585550441936
993,40-45%,48,0.9651004812950159,0.002810696456514994
994,40-45%,49,0.9622897848385009,0.003116156108572743
995,40-45%,50,0.9591736287299282,0.0034549623332637003
996,40-45%,51,0.9557186663966645,0.003829145202804196
997,40-45%,52,0.9518895211938603,0.004240413659209574
998,40-45%,53,0.9476491075346507,0.004689871322039574
999,40-45%,54,0.9429592362126111,0.005177802413554922
1000,40-45%,55,0.9377814337990562,0.005703562423813091
1001,40-45%,56,0.9320778713752431,0.006265373137793628
1002,40-45%,57,0.9258124982374495,0.006860115854311566
1003,40-45%,58,0.9189523823831379,0.007483140713287595
1004,40-45%,59,0.9114692416698503,0.008128109996658917
1005,40-45%,60,0.9033411316731914,0.00878707435971493
1006,40-45%,61,0.8945540573134765,0.009454735866616382
1007,40-45%,62,0.8850993214468601,0.0101300208120908
1008,40-45%,63,0.8749693006347693,0.010812860517347533
1009,40-45%,64,0.8641564401174218,0.011504089712344179
1010,40-45%,65,0.8526523504050776,0.012205493575926707
1011,40-45%,66,0.8404468568291509,0.012919840327157428
1012,40-45%,67,0.8275270165019935,0.013650903308654927
1013,40-45%,68,0.8138761131933385,0.014403505977181874
1014,40-45%,69,0.7994726072161566,0.015184465743090292
1015,40-45%,70,0.7842881414730664,0.01600300753929118
1016,40-45%,71,0.7682851339337752,0.016869916962604425
1017,40-45%,72,0.7514152169711708,0.017797544034464874
1018,40-45%,73,0.7336176729367059,0.018799875499864838
1019,40-45%,74,0.714817797436841,0.019892605338862945
1020,40-45%,75,0.6949251920979781,0.021093177684089692
1021,40-45%,76,0.6738320144138884,0.022420478016143885
1022,40-45%,77,0.6514115363977445,0.023882152772655374
1023,40-45%,78,0.6275293836250891,0.02546554963035408
1024,40-45%,79,0.6020638339947351,0.027149197354782384
1025,40-45%,80,0.5749146366399527,0.028901882807531365
1026,40-45%,81,0.5460127538324213,0.030680685988922818
1027,40-45%,82,0.5153320678434985,0.03242936850042066
1028,40-45%,83,0.48290269934307783,0.03407751213182897
1029,40-45%,84,0.44882518721124887,0.03554095060815521
1030,40-45%,85,0.41328423660309366,0.036726232751902343
1031,40-45%,86,0.3765580038511913,0.037536611936039854
1032,40-45%,87,0.33902139191515146,0.037875411949528814
1033,40-45%,88,0.30114597996562265,0.03765453962060483
1034,40-45%,89,0.2634914403450178,0.03680537380982388
1035,40-45%,90,0.22668606653519394,0.035290673193703076
1036,40-45%,91,0.19139539334149086,0.03311573834648496
1037,40-45%,92,0.1582796549950059,0.030336543567536595
1038,40-45%,93,0.1279431114274693,0.02706980503249143
1039,40-45%,94,0.10087330639497788,0.02348622613420201
1040,40-45%,95,0.07738708026077587,0.0197739466391249
1041,40-45%,96,0.05761313362165097,0.01611873919843066
1042,40-45%,97,0.04149439442322031,0.012686973831309005
1043,40-45%,98,0.028807420591911305,0.00961134141043063
1044,40-45%,99,0.019196079181480676,0.006833114577479675
1045,40-45%,100,0.012362964604001,0.00448967274138215
1046,40-45%,101,0.00787329186261885,0.0029759127238567565
1047,40-45%,102,0.004897379138762094,0.0019655551557157948
1048,40-45%,103,0.0029318239830462994,0.001249444789428138
1049,40-45%,104,0.0016823791936181613,0.0016823791936181613
1050,45-50%,0,1.0,0.0029589362064048608
1051,45-50%,1,0.9970410637935951,0.0005178169339751237
1052,45-50%,2,0.99652324685962,0.00020015704469611428
1053,45-50%,3,0.9963230898149239,0.0001482502028774535
1054,45-50%,4,0.9961748396120464,0.00011544019434384101
1055,45-50%,5,0.9960593994177026,9.738154417016087e-05
1056,45-50%,6,0.9959620178735324,8.98857065622094e-05
1057,45-50%,7,0.9958721321669702,7.813582683924292e-05
1058,45-50%,8,0.995793996340131,6.999124894913056e-05
1059,45-50%,9,0.9957240050911819,6.591064294259041e-05
1060,45-50%,10,0.9956580944482393,6.590628007430155e-05
1061,45-50%,11,0.995592188168165,6.723322453816571e-05
1062,45-50%,12,0.9955249549436268,7.210331383977753e-05
1063,45-50%,13,0.995452851629787,8.718458823731012e-05
1064,45-50%,14,0.9953656670415497,0.00011082362661973821
1065,45-50%,15,0.99525484341493,0.00014228450968323259
1066,45-50%,16,0.9951125589052467,0.00018267080795342228
1067,45-50%,17,0.9949298880972933,0.0002465345348456882
1068,45-50%,18,0.9946833535624476,0.00032611636414148215
1069,45-50%,19,0.9943572371983062,0.00040219069815605746
1070,45-50%,20,0.9939550465001501,0.00045137888651158864
1071,45-50%,21,0.9935036676136385,0.00046332616537325677
1072,45-50%,22,0.9930403414482653,0.00047591288873150006
1073,45-50%,23,0.9925644285595338,0.0004893168103174972
1074,45-50%,24,0.9920751117492163,0.0005037345422063133
1075,45-50%,25,0.9915713772070099,0.0005193845968475275
1076,45-50%,26,0.9910519926101624,0.0005365112702417907
1077,45-50%,27,0.9905154813399206,0.0005553895294220235
1078,45-50%,28,0.9899600918104986,0.0005763305813132336
1079,45-50%,29,0.9893837612291854,0.0005996847969859109
1080,45-50%,30,0.9887840764321995,0.0006258523952362705
1081,45-50%,31,0.9881582240369632,0.0006552970515454337
1082,45-50%,32,0.9875029269854178,0.000688559740464556
1083,45-50%,33,0.9868143672449532,0.0007262758687406334
1084,45-50%,34,0.9860880913762126,0.0007691965920383348
1085,45-50%,35,0.9853188947841742,0.0008182154407805342
1086,45-50%,36,0.9845006793433937,0.0008743780515541033
1087,45-50%,37,0.9836263012918396,0.0009386532618509413
1088,45-50%,38,0.9826876480299886,0.0010119847833529594
1089,45-50%,39,0.9816756632466357,0.0010954493940570353
1090,45-50%,40,0.9805802138525787,0.001190272529989933
1091,45-50%,41,0.9793899413225887,0.0012978421931416628
1092,45-50%,42,0.9780920991294471,0.0014197233811369392
1093,45-50%,43,0.9766723757483101,0.0015576726213839542
1094,45-50%,44,0.9751147031269262,0.0017136433979296761
1095,45-50%,45,0.9734010597289965,0.001889670081169803
1096,45-50%,46,0.9715113896478267,0.0020878462315832014
1097,45-50%,47,0.9694235434162435,0.0023103733089081535
1098,45-50%,48,0.9671131701073353,0.0025595283345362096
1099,45-50%,49,0.9645536417727991,0.002837616288096423
1100,45-50%,50,0.9617160254847027,0.0031469068743198436
1101,45-50%,51,0.9585691186103829,0.0034895535508474573
1102,45-50%,52,0.9550795650595354,0.003867484541344224
1103,45-50%,53,0.9512120805181912,0.004282118418739933
1104,45-50%,54,0.9469299620994512,0.004734160036020008
1105,45-50%,55,0.9421958020634312,0.005223514414774977
1106,45-50%,56,0.9369722876486563,0.005749089209222347
1107,45-50%,57,0.9312231984394339,0.006308588314486108
1108,45-50%,58,0.9249146101249478,0.0068983128606808775
1109,45-50%,59,0.9180162972642669,0.007512985494725788
1110,45-50%,60,0.9105033117695411,0.008145783755887925
1111,45-50%,61,0.9023575280136532,0.008792294429272318
1112,45-50%,62,0.8935652335843809,0.009452015694245142
1113,45-50%,63,0.8841132178901357,0.010125377577020922
1114,45-50%,64,0.8739878403131148,0.010813659751301996
1115,45-50%,65,0.8631741805618128,0.01151905168180234
1116,45-50%,66,0.8516551288800105,0.012244702882689085
1117,45-50%,67,0.8394104259973214,0.012994766590149087
1118,45-50%,68,0.8264156594071723,0.013774459422404739
1119,45-50%,69,0.8126411999847676,0.014590714603591959
1120,45-50%,70,0.7980504853811756,0.015452505029713848
1121,45-50%,71,0.7825979803514618,0.01637033939492294
1122,45-50%,72,0.7662276409565388,0.01735630884088668
1123,45-50%,73,0.7488713321156522,0.018424174776310975
1124,45-50%,74,0.7304471573393412,0.01958944569180454
1125,45-50%,75,0.7108577116475366,0.020869415098112243
1126,45-50%,76,0.6899882965494244,0.022282842604108732
1127,45-50%,77,0.6677054539453157,0.023837569830652106
1128,45-50%,78,0.6438678841146636,0.025521339007741783
1129,45-50%,79,0.6183465451069218,0.02731256771627477
1130,45-50%,80,0.591033977390647,0.0291792422179854
1131,45-50%,81,0.5618547351726616,0.031076811385870706
1132,45-50%,82,0.5307779237867909,0.03294646242025856
1133,45-50%,83,0.49783146136653234,0.034714211385999894
1134,45-50%,84,0.46311724998053244,0.036291405199516624
1135,45-50%,85,0.4268258447810158,0.03758004714117297
1136,45-50%,86,0.38924579763984285,0.03847961176454395
1137,45-50%,87,0.3507661858752989,0.038889834827685765
1138,45-50%,88,0.31187635104761313,0.038719441481487704
1139,45-50%,89,0.2731569095661254,0.037897351907914295
1140,45-50%,90,0.23525955765821113,0.036384875840701686
1141,45-50%,91,0.19887468181750945,0.03418708875611451
1142,45-50%,92,0.16468759306139494,0.03136107221196774
1143,45-50%,93,0.1333265208494272,0.0280260216726321
1144,45-50%,94,0.1053004991767951,0.024356435634515658
1145,45-50%,95,0.08094406354227944,0.02054521892715755
1146,45-50%,96,0.06039884461512189,0.016783460155840785
1147,45-50%,97,0.043615384459281106,0.01324295404030872
1148,45-50%,98,0.030372430418972387,0.010061500798325226
1149,45-50%,99,0.02031092962064716,0.007229961283286528
1150,45-50%,100,0.013080968337360633,0.00475041940637156
1151,45-50%,101,0.008330548930989072,0.0031487447681376292
1152,45-50%,102,0.005181804162851443,0.002079708676746785
1153,45-50%,103,0.0031020954861046583,0.0013220087780968276
1154,45-50%,104,0.0017800867080078307,0.0017800867080078307
210,5-10%,0,1.0,0.004414214111459702
211,5-10%,1,0.9955857858885403,0.0007713645640088362
212,5-10%,2,0.9948144213245315,0.00029808718849155813
213,5-10%,3,0.9945163341360399,0.0002207622513373808
214,5-10%,4,0.9942955718847025,0.00017189164931796785
215,5-10%,5,0.9941236802353846,0.00014499386623878507
216,5-10%,6,0.9939786863691458,0.0001338266864564508
217,5-10%,7,0.9938448596826893,0.00011632766782576631
218,5-10%,8,0.9937285320148636,0.00010419809809891767
219,5-10%,9,0.9936243339167646,9.811978375939834e-05
220,5-10%,10,0.9935262141330052,9.811009449167685e-05
221,5-10%,11,0.9934281040385136,0.00010008216584322938
222,5-10%,12,0.9933280218726703,0.00010732812788349921
223,5-10%,13,0.9932206937447868,0.00012977247215562038
224,5-10%,14,0.9930909212726312,0.00016495158986151726
225,5-10%,15,0.9929259696827697,0.0002117668537607864
226,5-10%,16,0.9927142028290089,0.0002718560300222217
227,5-10%,17,0.9924423467989867,0.0003668667620743138
228,5-10%,18,0.9920754800369124,0.00048523291227076104
229,5-10%,19,0.9915902471246416,0.0005983284069023265
230,5-10%,20,0.9909919187177393,0.000677442807488382
231,5-10%,21,0.9903144759102509,0.0007228828968108836
232,5-10%,22,0.98959159301344,0.0007716224091741664
233,5-10%,23,0.9888199706042659,0.0008240291861743021
234,5-10%,24,0.9879959414180916,0.0008805223397043704
235,5-10%,25,0.9871154190783872,0.0009415798037618606
236,5-10%,26,0.9861738392746253,0.0010077471736228416
237,5-10%,27,0.9851660921010025,0.0010796480773450634
238,5-10%,28,0.9840864440236574,0.0011579953102164309
239,5-10%,29,0.982928448713441,0.001243595403485953
240,5-10%,30,0.981684853309955,0.0013373667775300468
241,5-10%,31,0.980347486532425,0.0014403631647135207
242,5-10%,32,0.9789071233677115,0.0015537959172086113
243,5-10%,33,0.9773533274505029,0.0016790603340721688
244,5-10%,34,0.9756742671164307,0.0018177668499808064
245,5-10%,35,0.9738565002664499,0.001971778039043026
246,5-10%,36,0.9718847222274068,0.002143218360449506
247,5-10%,37,0.9697415038669573,0.0023341266123613202
248,5-10%,38,0.967407377254596,0.002546492202151196
249,5-10%,39,0.9648608850524448,0.0027824590631508883
250,5-10%,40,0.9620784259892939,0.0030443257041308236
251,5-10%,41,0.9590341002851631,0.003334536710966951
252,5-10%,42,0.9556995635741962,0.003655667985866362
253,5-10%,43,0.9520438955883298,0.00401040427655408
254,5-10%,44,0.9480334913117757,0.004401474444204467
255,5-10%,45,0.9436320168675713,0.004831120489045215
256,5-10%,46,0.938800896378526,0.005300940299499568
257,5-10%,47,0.9334999560790265,0.005812016164676748
258,5-10%,48,0.9276879399143497,0.006364755900741148
259,5-10%,49,0.9213231840136086,0.0069587104389819965
260,5-10%,50,0.9143644735746266,0.007592380849599678
261,5-10%,51,0.9067720927250269,0.00826302321062733
262,5-10%,52,0.8985090695143996,0.008966496583541095
263,5-10%,53,0.8895425729308585,0.009697728547701012
264,5-10%,54,0.8798448443831575,0.010450739718520508
265,5-10%,55,0.869394104664637,0.011218169740210171
266,5-10%,56,0.8581759349244268,0.011991259124755071
267,5-10%,57,0.8461846757996717,0.012759908227286676
268,5-10%,58,0.833424767572385,0.013512806907761687
269,5-10%,59,0.8199119606646234,0.014237640906119675
270,5-10%,60,0.8056743197585037,0.014921605582211894
271,5-10%,61,0.7907527141762918,0.015557063115925862
272,5-10%,62,0.7751956510603659,0.016142852356022752
273,5-10%,63,0.7590527987043432,0.016679623216202866
274,5-10%,64,0.7423731754881403,0.01716948398809559
